sample_id,turn,stage,clarification,intent_seed,specificity,category,typed_constraints,negations,profile_tags,asked_attributes,question,question_diagnostic,candidate_pool_size,top_10,latency_ms,oracle_joined_after_freeze,oracle_scenario_type,oracle_target_asin,diagnostic_target_rank
public_0040,1,reranker,entropy,browsing,exploratory,Active Pants Sweatpants,[],[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand""]",brand,"{""entropy"": 6.447538438261428, ""value_counts"": {""adeeja"": 1, ""adidas"": 2, ""aloodor"": 2, ""always"": 1, ""aongch"": 1, ""b-wear sportswear"": 1, ""balyuee"": 1, ""bass creek outfitters"": 1, ""blue chill"": 1, ""bontime"": 1, ""butrends"": 1, ""bwdbhd"": 1, ""camellia"": 1, ""camelsports"": 1, ""canghpgin"": 1, ""canrulo"": 1, ""cestyle"": 1, ""conceited"": 1, ""cordiu"": 1, ""dofaoo"": 1, ""dubie tie dye and hemp"": 1, ""duofier"": 1, ""ekouaer"": 1, ""envlon"": 1, ""eoselio"": 1, ""evaless"": 1, ""excellent elite spanker"": 1, ""fort"": 1, ""gildan"": 1, ""goodstoworld"": 1, ""hanes"": 1, ""hiskywin"": 1, ""holloway"": 1, ""international baggyz"": 1, ""jiumi"": 1, ""joe's usa"": 1, ""joyaria"": 1, ""kashoer"": 1, ""keepbeauty"": 1, ""kissonic"": 1, ""linkiom"": 1, ""listenwind"": 1, ""love fang"": 1, ""lucky ride"": 2, ""lucuna"": 1, ""mabove"": 1, ""made by emma"": 1, ""magiftbox"": 1, ""makarthy"": 1, ""meilonger"": 1, ""milumia"": 1, ""mocoly"": 1, ""motichasson"": 1, ""naggoo"": 1, ""nelife"": 1, ""neubrian"": 1, ""noahella"": 1, ""oluolin"": 1, ""ontbyb"": 1, ""ouber"": 1, ""outson"": 1, ""padasso"": 1, ""pants"": 1, ""polofy"": 1, ""poriff"": 1, ""rbx"": 1, ""reetwo"": 1, ""santiny"": 2, ""screenshot"": 1, ""sejardin"": 1, ""smilily"": 1, ""specialmagic"": 1, ""starter"": 2, ""sweatyrocks"": 1, ""sykooria"": 1, ""the gym people"": 1, ""thusfar"": 1, ""tqd"": 1, ""ugerlov"": 1, ""uideazone"": 1, ""under armour"": 4, ""urban daizy"": 1, ""wangdo"": 1, ""wsp-696"": 1, ""wuhou"": 1, ""xiaodriceee"": 1, ""xs jogger"": 1, ""yeokou"": 1, ""yovela"": 1, ""zengjo"": 1, ""zuty"": 1}}",100,"[""B07XXJRC62"", ""B07KSW1CVQ"", ""B08K8N3TGP"", ""B09QGLP7DG"", ""B08938H44N"", ""B09X439MFW"", ""B08DFVFZSP"", ""B087PNX5ZT"", ""B08LQGQY6F"", ""B099FCZVV3""]",23.266600008355454,True,browsing,B08ZJWTCDR,
public_0040,2,reranker,entropy,browsing,exploratory,Active Pants Sweatpants,[],[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature""]",feature,"{""entropy"": 5.195770703327825, ""value_counts"": {""100% cotton"": 2, ""100% polyester"": 9, ""12% cotton, 85% polyester, 3% spandex"": 1, ""50% cotton, 50% polyester"": 1, ""55% cotton, 39% polyester, 6% spandex"": 1, ""55%cottom39%polyester6%elastane"": 1, ""60% cotton, 40% polyester"": 3, ""62% polyester, 33% rayon, 5% spandex"": 1, ""63% cotton, 32% polyester, 5% spandex"": 1, ""65% cotton, 35% polyester"": 3, ""65% cotton, more breathable and softer; 35% polyester, joggi"": 1, ""65.8% polyester, 34.2% cotton"": 1, ""69% cotton, 26% polyester, 5% spandex"": 1, ""70% cotton, 25% polyester, 5% spandex. lining: 100% polyeste"": 1, ""73.3% cotton,20.4% polyester,6.3% spandex"": 1, ""75% cotton"": 1, ""75% nylon, 25% spandex"": 1, ""81% nylon/19% spandex"": 1, ""85% polyester, 15% viscose"": 1, ""87% polyester, 13% spandex"": 1, ""88% cotton, 12% polyester"": 1, ""88% cotton, 12% spandex"": 1, ""90% polyester+ 10% spandex"": 1, ""92%polyester + 8% spandex"": 1, ""95% cotton, 5% spandex"": 2, ""95% polyester, 5% cotton"": 1, ""95% polyester, 5% spandex"": 3, ""98% cotton, 2% elastane"": 1, ""belt closure"": 1, ""buckle closure"": 1, ""drawstring closure"": 18, ""elastic closure"": 1, ""fabric type: 90% cotton, soft sherpa lined - 100% polyester"": 1, ""fabric: chenille"": 1, ""fewptl0002 (60% cotton 35%viscose 5%spandex)"": 1, ""fleece"": 1, ""hand wash only"": 1, ""imported"": 3, ""lightweight and breathable shining fabric"": 1, ""material: 90% polyester, 10% spandex.super soft fabric,breat"": 1, ""material: the fabric of two piece sweatpants sets are stretc"": 1, ""material: velour fabric, soft and stretchy fabric lets you m"": 1, ""pink, white, black: 95% cotton, 5% spandex, fabric without f"": 1, ""poly/cotton"": 1, ""polyester+spandex"": 1, ""polyester, rayon, spandex"": 1, ""polyester,cotton,fleece"": 1, ""polyester,spandex"": 1, ""pull on closure"": 3, ""sport."": 1, ""sweatpants for men with pockets"": 1, ""tie closure"": 1, ""waffle"": 1, ""you will receive 1 womens pants - colors as pictured."": 1, ""\u2605premium mens jogger sweatpants, 55% cotton and 45% polyeste"": 1, ""\u266b pull on closure"": 1, ""\u27b8 100%polyeste.comfy material\uff1amens sweatpants are made of su"": 2, ""\u3010soft & breathable material\u301190% polyester 10% spandex. the a"": 1}}",100,"[""B07XXJRC62"", ""B07KSW1CVQ"", ""B08K8N3TGP"", ""B09QGLP7DG"", ""B08938H44N"", ""B09X439MFW"", ""B08DFVFZSP"", ""B087PNX5ZT"", ""B08LQGQY6F"", ""B099FCZVV3""]",23.057200014591217,True,browsing,B08ZJWTCDR,
public_0040,3,reranker,entropy,browsing,mixed,Active Pants Sweatpants,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color""]",color,"{""entropy"": 2.2841591278514217, ""value_counts"": {""black"": 5, ""blue"": 1, ""gray"": 1, ""green"": 1, ""grey"": 2, ""white"": 2}}",75,"[""B07XXJRC62"", ""B012Q9EF5S"", ""B0973M4832"", ""B085L58P9F"", ""B09P8BWX7P"", ""B09QGLP7DG"", ""B08JLG55SX"", ""B009VHH6WI"", ""B08T7JWRH1"", ""B09NB7MT7M""]",145.28530000825413,True,browsing,B08ZJWTCDR,
public_0040,4,reranker,entropy,browsing,specific,Active Pants Sweatpants,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""color: black""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color"", ""size""]",size,"{""entropy"": 2.5, ""value_counts"": {""athletic,slim"": 1, ""loose fit"": 1, ""medium"": 2, ""relaxed fit"": 2, ""x-large"": 1, ""xx-large"": 1}}",50,"[""B09NB7MT7M"", ""B09Y63S4MP"", ""B08T7JWRH1"", ""B097SM8WDS"", ""B085L58P9F"", ""B08FL9B9NR"", ""B01MXLDV6X"", ""B0B1HLDQ61"", ""B07XXJRC62"", ""B0BYCW1T1C""]",223.76429999712855,True,browsing,B08ZJWTCDR,
public_0040,5,reranker,entropy,browsing,specific,Active Pants Sweatpants,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""color: black""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color"", ""size"", ""use_case""]",use_case,"{""entropy"": 2.405883550093253, ""value_counts"": {""casual"": 3, ""gym"": 5, ""hiking"": 7, ""running"": 14, ""sports"": 2, ""winter"": 2, ""work"": 2}}",50,"[""B09NB7MT7M"", ""B09Y63S4MP"", ""B08T7JWRH1"", ""B097SM8WDS"", ""B085L58P9F"", ""B08FL9B9NR"", ""B01MXLDV6X"", ""B0B1HLDQ61"", ""B07XXJRC62"", ""B0BYCW1T1C""]",34.768000012263656,True,browsing,B08ZJWTCDR,
public_0040,6,reranker,entropy,browsing,specific,Active Pants Sweatpants,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""color: black""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color"", ""size"", ""use_case"", ""style""]",style,"{""entropy"": 1.9412863247311154, ""value_counts"": {""athletic,slim"": 1, ""girls"": 1, ""leggings"": 1, ""loose fit"": 1, ""mens"": 10, ""relaxed fit"": 2, ""slim"": 1, ""sportswear full zip club hoodie"": 1, ""unisex-adult"": 1, ""womens"": 28}}",50,"[""B09NB7MT7M"", ""B09Y63S4MP"", ""B08T7JWRH1"", ""B097SM8WDS"", ""B085L58P9F"", ""B08FL9B9NR"", ""B01MXLDV6X"", ""B0B1HLDQ61"", ""B07XXJRC62"", ""B0BYCW1T1C""]",28.441800008295104,True,browsing,B08ZJWTCDR,
public_0040,7,reranker,entropy,browsing,specific,Active Pants Sweatpants,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""color: black""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color"", ""size"", ""use_case"", ""style"", ""material""]",material,"{""entropy"": 1.783520108463289, ""value_counts"": {""cotton"": 23, ""fabric"": 2, ""leather"": 1, ""nylon"": 2, ""polyester"": 16, ""spandex"": 1, ""wool"": 1}}",50,"[""B09NB7MT7M"", ""B09Y63S4MP"", ""B08T7JWRH1"", ""B097SM8WDS"", ""B085L58P9F"", ""B08FL9B9NR"", ""B01MXLDV6X"", ""B0B1HLDQ61"", ""B07XXJRC62"", ""B0BYCW1T1C""]",47.82809998141602,True,browsing,B08ZJWTCDR,
public_0040,8,reranker,entropy,browsing,specific,Active Pants Sweatpants,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""color: black""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 8, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 8, ""strength"": 0.7, ""value"": ""100% Cotton""}]",[],"[""material"", ""comfort"", ""fit"", ""style""]","[""brand"", ""feature"", ""color"", ""size"", ""use_case"", ""style"", ""material"", ""budget""]",budget,"{""entropy"": 0.9637459942073318, ""value_counts"": {""under_100"": 1, ""under_25"": 16, ""under_50"": 4}}",50,"[""B08FL9B9NR"", ""B09NB7MT7M"", ""B0BYCW1T1C"", ""B07L4ZQWLB"", ""B07S1LNZZH"", ""B07SXBCKM6"", ""B08ZJWTCDR"", ""B097SM8WDS"", ""B0B1HLDQ61"", ""B09Y63S4MP""]",179.02190002496354,True,browsing,B08ZJWTCDR,7
public_0052,1,reranker,entropy,buying,mixed,Tees & Blouses Tunics,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": true, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Hand Wash Only""}]",[],"[""comfort"", ""style"", ""material""]","[""brand""]",brand,"{""entropy"": 6.032086857133701, ""value_counts"": {""adibosy"": 1, ""aeneontrue"": 1, ""amore allfy"": 1, ""ayifu"": 1, ""bepei"": 1, ""beyove"": 1, ""biadani"": 1, ""bingerlily"": 2, ""bluetime"": 1, ""bofell"": 1, ""bonshiny"": 1, ""calvin klein"": 1, ""colouredays"": 1, ""coolibar"": 1, ""cyanstyle"": 1, ""dearcase"": 1, ""doublju"": 1, ""dutebare"": 1, ""eleton"": 1, ""esenchel"": 1, ""fansic"": 1, ""floral find"": 1, ""frumos"": 3, ""generic"": 1, ""glomeen"": 1, ""himone"": 1, ""hongqizo"": 1, ""hot hanger"": 1, ""hount"": 1, ""i2crazy"": 1, ""infitty"": 1, ""jomedesign"": 1, ""just quella"": 1, ""koitmy"": 1, ""lacozy"": 1, ""larace"": 1, ""letdiosto"": 1, ""linjou"": 2, ""lock and love"": 2, ""locryz"": 1, ""lovezesent"": 1, ""lyking"": 1, ""made by johnny"": 2, ""meaneor"": 1, ""meetza-fashion"": 1, ""miskely"": 1, ""miusey"": 1, ""nandashe"": 1, ""newchoice"": 1, ""ou mgce fast fashion"": 1, ""peacameo"": 1, ""pinupart"": 1, ""rosriss"": 1, ""saikesigirl"": 1, ""sakkas"": 1, ""simplefun"": 1, ""star vixen"": 1, ""tam ware"": 1, ""timeson"": 1, ""unidear"": 2, ""unifizz"": 1, ""urban coco"": 1, ""urru"": 1, ""uvog"": 1, ""wllw"": 1, ""wneedu"": 1, ""woman within"": 1, ""youtalia"": 1}}",75,"[""B00XV4CKDW"", ""B07XBPVLSD"", ""B076M663KT"", ""B09QRMJQ4J"", ""B07L8Y63VB"", ""B09MSY8926"", ""B07R4X4HH7"", ""B097N238QP"", ""B00U9TV0WY"", ""B071HDP43V""]",25.716500007547438,True,intent_override,B09G2ZNZY4,
public_0052,2,reranker,entropy,buying,mixed,Tees & Blouses Tunics,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": true, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Hand Wash Only""}]",[],"[""comfort"", ""style"", ""material""]","[""brand"", ""feature""]",feature,"{""entropy"": 4.901844777526923, ""value_counts"": {"". materials: 35%rayon 65%poly"": 1, ""100% cotton"": 2, ""100% polyester"": 3, ""100% rayon"": 1, ""25% cotton"": 1, ""35% polyester"": 1, ""3x women tops care: hand wash or machine wash in gentle; han"": 1, ""5% spandex"": 2, ""60% polyester, 35% rayon, 5% spandex"": 1, ""65% cotton"": 1, ""65% polyester"": 2, ""65%cotton 35%polyester"": 1, ""67%nylon+33%spandex"": 1, ""88% linen, 12% cotton"": 1, ""92% polyester, 8% spandex"": 1, ""95% cotton, 5% other fibers"": 2, ""95% polyester, 5% other fibers"": 1, ""95% polyester, 5% spandex"": 1, ""95% rayon / 5% spandex"": 1, ""95% rayon+5% spandex"": 1, ""95% rayon, 5% other fibers"": 5, ""95% rayon, 5% spandex"": 5, ""button closure"": 6, ""chiffon"": 1, ""cotton blend"": 1, ""double ring closure"": 1, ""fabric: long sleeve style:94% polyester and 6% spandex.short"": 1, ""fabric:94% polyester,6% spandex"": 1, ""hand wash only"": 6, ""imported"": 2, ""made in u.s.a."": 1, ""material: cotton and polyester,soft material comfortable for"": 1, ""materials: 60% polyester, 35% rayon, and 5% spandex, soft an"": 1, ""polyester+spandex"": 1, ""polyester, rayon, spandex"": 1, ""polyester,cotton"": 1, ""polyester-blend"": 2, ""pull on closure"": 9, ""pull on closure; 95% rayon, 5% spandex"": 1, ""sequin,cotton"": 1, ""viscose"": 1}}",75,"[""B00XV4CKDW"", ""B07XBPVLSD"", ""B076M663KT"", ""B09QRMJQ4J"", ""B07L8Y63VB"", ""B09MSY8926"", ""B07R4X4HH7"", ""B097N238QP"", ""B00U9TV0WY"", ""B071HDP43V""]",25.07160001550801,True,intent_override,B09G2ZNZY4,
public_0052,3,reranker,entropy,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""color""]",color,"{""entropy"": 3.084962500721156, ""value_counts"": {""black"": 8, ""blue"": 2, ""brown"": 2, ""gray"": 2, ""green"": 2, ""grey"": 1, ""pink"": 1, ""purple"": 2, ""red"": 2, ""white"": 1, ""yellow"": 1}}",50,"[""B07YG84J18"", ""B0B64TYV9T"", ""B0713MH94B"", ""B00TOBRYH8"", ""B095NNNXDN"", ""B01I24HM92"", ""B0BD4QJ21V"", ""B07X2Z1L1S"", ""B083DNTR5X"", ""B01HP1ZW4K""]",60.34589998307638,True,intent_override,B09G2ZNZY4,
public_0052,4,reranker,entropy,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""color"", ""use_case""]",use_case,"{""entropy"": 1.842388973474454, ""value_counts"": {""casual"": 14, ""gym"": 1, ""sports"": 1, ""winter"": 11, ""work"": 11}}",50,"[""B07YG84J18"", ""B0B64TYV9T"", ""B0713MH94B"", ""B00TOBRYH8"", ""B095NNNXDN"", ""B01I24HM92"", ""B0BD4QJ21V"", ""B07X2Z1L1S"", ""B083DNTR5X"", ""B01HP1ZW4K""]",27.310899982694536,True,intent_override,B09G2ZNZY4,
public_0052,5,reranker,entropy,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""color"", ""use_case"", ""material""]",material,"{""entropy"": 0.9043814577244937, ""value_counts"": {""cotton"": 16, ""polyester"": 34}}",50,"[""B07YG84J18"", ""B0B64TYV9T"", ""B0713MH94B"", ""B00TOBRYH8"", ""B095NNNXDN"", ""B01I24HM92"", ""B0BD4QJ21V"", ""B07X2Z1L1S"", ""B083DNTR5X"", ""B01HP1ZW4K""]",25.6435000046622,True,intent_override,B09G2ZNZY4,
public_0052,6,reranker,entropy,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""60% polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""color"", ""use_case"", ""material"", ""budget""]",budget,"{""entropy"": 0.7642045065086203, ""value_counts"": {""under_25"": 7, ""under_50"": 2}}",50,"[""B075KWDCN3"", ""B0BD4QJ21V"", ""B095NNNXDN"", ""B0B7VYPTYQ"", ""B07VBZG1WN"", ""B08FYN6CBS"", ""B07WV1SC15"", ""B0BP2CSW2D"", ""B08DXV8WR3"", ""B0713MH94B""]",20.56030000676401,True,intent_override,B09G2ZNZY4,
public_0052,7,reranker,entropy,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""60% polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""color"", ""use_case"", ""material"", ""budget"", ""style""]",style,"{""entropy"": 0.4217127052431739, ""value_counts"": {""girls"": 1, ""loose fit"": 2, ""womens"": 41}}",50,"[""B075KWDCN3"", ""B0BD4QJ21V"", ""B095NNNXDN"", ""B0B7VYPTYQ"", ""B07VBZG1WN"", ""B08FYN6CBS"", ""B07WV1SC15"", ""B0BP2CSW2D"", ""B08DXV8WR3"", ""B0713MH94B""]",18.43719999305904,True,intent_override,B09G2ZNZY4,
public_0052,8,reranker,entropy,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""60% polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""color"", ""use_case"", ""material"", ""budget"", ""style"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B075KWDCN3"", ""B0BD4QJ21V"", ""B095NNNXDN"", ""B0B7VYPTYQ"", ""B07VBZG1WN"", ""B08FYN6CBS"", ""B07WV1SC15"", ""B0BP2CSW2D"", ""B08DXV8WR3"", ""B0713MH94B""]",16.9125999964308,True,intent_override,B09G2ZNZY4,
public_0052,9,reranker,entropy,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""60% polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 9, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 9, ""strength"": 0.7, ""value"": ""Hand Wash Only""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""color"", ""use_case"", ""material"", ""budget"", ""style"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B09G2ZNZY4"", ""B075YDLHCJ"", ""B0BP2CSW2D"", ""B07PP1V31X"", ""B08D6BM126"", ""B07R8JTSL7"", ""B07L8Y63VB"", ""B075KWDCN3"", ""B08KRGMNL4"", ""B07Z8NTWVV""]",20.282500016037375,True,intent_override,B09G2ZNZY4,1
public_0053,1,reranker,entropy,buying,specific,Travel Accessories Passport Covers,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}]",[],"[""material"", ""fit""]","[""brand""]",brand,"{""entropy"": 5.573893517584596, ""value_counts"": {""123arts"": 1, ""affany"": 1, ""aideess"": 1, ""all in one"": 1, ""aocina"": 1, ""bacci"": 1, ""baccini"": 1, ""badgley mischka"": 1, ""batifine"": 1, ""beautyflier"": 1, ""birch leathers"": 1, ""bowk"": 1, ""canyon outback"": 1, ""carousel checks inc."": 2, ""cipon"": 1, ""coco rossi"": 1, ""cowdiy"": 1, ""cuero"": 1, ""desired tools"": 1, ""ducomi"": 1, ""floto"": 1, ""gift warehouse"": 1, ""hawatour"": 1, ""hearted choice"": 1, ""hide & drink"": 1, ""hipsi"": 1, ""huatk"": 1, ""ili"": 1, ""kandouren"": 1, ""kiniva"": 1, ""konikit"": 1, ""latico"": 1, ""luckyjewelry box"": 1, ""maruse"": 1, ""mona b"": 1, ""mr. lentz"": 1, ""mr.sep"": 1, ""otm essentials"": 1, ""pilotman"": 1, ""ray charles innovations"": 1, ""sanas.vip"": 1, ""shanqian"": 1, ""torro"": 1, ""unknown"": 1, ""wenger"": 1, ""woanger"": 1, ""zlyc"": 1, ""zongshu"": 1}}",50,"[""B01DKXULIO"", ""B07TZK3GZK"", ""B08KWQR9YN"", ""B00Z91DYPI"", ""B07W4PP3M9"", ""B07ZR88YLW"", ""B000R4JP7S"", ""B099FJP9KP"", ""B001COIINO"", ""B01M2YFAGT""]",17.16570000280626,True,buying,B07TZK3GZK,2
