sample_id,scenario_type,constraint_position,constraint,field,occurs_exactly_in_target_field,all_matching_fields,matching_field_count,category_only_target_rank,with_constraint_target_rank,rank_improvement,oracle_only
public_0055,browsing,3,Ethylene Vinyl Acetate sole,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0055,browsing,4,"Shaft measures approximately 1"" from arch",title,False,"[""features""]",1,107,152,-45,True
public_0055,browsing,4,"Shaft measures approximately 1"" from arch",features,True,"[""features""]",1,26,301,-275,True
public_0055,browsing,4,"Shaft measures approximately 1"" from arch",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0055,browsing,4,"Shaft measures approximately 1"" from arch",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0055,browsing,4,"Shaft measures approximately 1"" from arch",categories,False,"[""features""]",1,316,316,0,True
public_0055,browsing,4,"Shaft measures approximately 1"" from arch",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0055,browsing,4,"Shaft measures approximately 1"" from arch",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,1,cotton,title,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0056,browsing,1,cotton,features,True,"[""features"", ""description""]",2,not_retrieved,2669,,True
public_0056,browsing,1,cotton,details,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0056,browsing,1,cotton,description,True,"[""features"", ""description""]",2,not_retrieved,699,,True
public_0056,browsing,1,cotton,categories,False,"[""features"", ""description""]",2,295,323,-28,True
public_0056,browsing,1,cotton,store,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0056,browsing,1,cotton,price,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0056,browsing,2,"Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester",title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,2,"Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester",features,True,"[""features""]",1,not_retrieved,3,,True
public_0056,browsing,2,"Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,2,"Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester",description,False,"[""features""]",1,not_retrieved,2226,,True
public_0056,browsing,2,"Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester",categories,False,"[""features""]",1,295,337,-42,True
public_0056,browsing,2,"Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,2,"Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,3,Imported,features,True,"[""features""]",1,not_retrieved,11667,,True
public_0056,browsing,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,3,Imported,categories,False,"[""features""]",1,295,295,0,True
public_0056,browsing,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,4,No Closure closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,4,No Closure closure,features,True,"[""features""]",1,not_retrieved,1056,,True
public_0056,browsing,4,No Closure closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,4,No Closure closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,4,No Closure closure,categories,False,"[""features""]",1,295,340,-45,True
public_0056,browsing,4,No Closure closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0056,browsing,4,No Closure closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,1,100% Croslite,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,1,100% Croslite,features,True,"[""features""]",1,32,4,28,True
public_0057,browsing,1,100% Croslite,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,1,100% Croslite,description,False,"[""features""]",1,not_retrieved,92,,True
public_0057,browsing,1,100% Croslite,categories,False,"[""features""]",1,252,252,0,True
public_0057,browsing,1,100% Croslite,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,1,100% Croslite,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,2,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,2,Imported,features,True,"[""features""]",1,32,27,5,True
public_0057,browsing,2,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,2,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,2,Imported,categories,False,"[""features""]",1,252,252,0,True
public_0057,browsing,2,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,2,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,3,Ethylene Vinyl Acetate sole,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,3,Ethylene Vinyl Acetate sole,features,True,"[""features""]",1,32,129,-97,True
public_0057,browsing,3,Ethylene Vinyl Acetate sole,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,3,Ethylene Vinyl Acetate sole,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,3,Ethylene Vinyl Acetate sole,categories,False,"[""features""]",1,252,252,0,True
public_0057,browsing,3,Ethylene Vinyl Acetate sole,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,3,Ethylene Vinyl Acetate sole,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,4,Shaft measures approximately 0#inches from arch,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,4,Shaft measures approximately 0#inches from arch,features,True,"[""features""]",1,32,151,-119,True
public_0057,browsing,4,Shaft measures approximately 0#inches from arch,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,4,Shaft measures approximately 0#inches from arch,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,4,Shaft measures approximately 0#inches from arch,categories,False,"[""features""]",1,252,252,0,True
public_0057,browsing,4,Shaft measures approximately 0#inches from arch,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0057,browsing,4,Shaft measures approximately 0#inches from arch,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,1,polyester,title,False,"[""features""]",1,220,270,-50,True
public_0058,buying,1,polyester,features,True,"[""features""]",1,44,33,11,True
public_0058,buying,1,polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,1,polyester,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,1,polyester,categories,False,"[""features""]",1,46,46,0,True
public_0058,buying,1,polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,2,100% Polyester,title,False,"[""features""]",1,220,395,-175,True
public_0058,buying,2,100% Polyester,features,True,"[""features""]",1,44,28,16,True
public_0058,buying,2,100% Polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,2,100% Polyester,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,2,100% Polyester,categories,False,"[""features""]",1,46,46,0,True
public_0058,buying,2,100% Polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,2,100% Polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,3,Imported,title,False,"[""features""]",1,220,223,-3,True
public_0058,buying,3,Imported,features,True,"[""features""]",1,44,32,12,True
public_0058,buying,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,3,Imported,categories,False,"[""features""]",1,46,46,0,True
public_0058,buying,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,4,Zipper closure,title,False,"[""features""]",1,220,330,-110,True
public_0058,buying,4,Zipper closure,features,True,"[""features""]",1,44,35,9,True
public_0058,buying,4,Zipper closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,4,Zipper closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,4,Zipper closure,categories,False,"[""features""]",1,46,46,0,True
public_0058,buying,4,Zipper closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0058,buying,4,Zipper closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,1,nylon,title,False,"[""features""]",1,27,29,-2,True
public_0059,browsing,1,nylon,features,True,"[""features""]",1,2,3,-1,True
public_0059,browsing,1,nylon,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,1,nylon,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,1,nylon,categories,False,"[""features""]",1,5,5,0,True
public_0059,browsing,1,nylon,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,1,nylon,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,2,62.4% Nylon 37.6% Spandex,title,False,"[""features""]",1,27,62,-35,True
public_0059,browsing,2,62.4% Nylon 37.6% Spandex,features,True,"[""features""]",1,2,5,-3,True
public_0059,browsing,2,62.4% Nylon 37.6% Spandex,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,2,62.4% Nylon 37.6% Spandex,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,2,62.4% Nylon 37.6% Spandex,categories,False,"[""features""]",1,5,5,0,True
public_0059,browsing,2,62.4% Nylon 37.6% Spandex,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,2,62.4% Nylon 37.6% Spandex,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,3,Imported,title,False,"[""features""]",1,27,30,-3,True
public_0059,browsing,3,Imported,features,True,"[""features""]",1,2,3,-1,True
public_0059,browsing,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,3,Imported,categories,False,"[""features""]",1,5,5,0,True
public_0059,browsing,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,4,Pull On closure,title,False,"[""features""]",1,27,128,-101,True
public_0059,browsing,4,Pull On closure,features,True,"[""features""]",1,2,5,-3,True
public_0059,browsing,4,Pull On closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,4,Pull On closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,4,Pull On closure,categories,False,"[""features""]",1,5,5,0,True
public_0059,browsing,4,Pull On closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0059,browsing,4,Pull On closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0060,browsing,1,cotton,title,False,"[""features""]",1,102,159,-57,True
public_0060,browsing,1,cotton,features,True,"[""features""]",1,not_retrieved,5986,,True
public_0060,browsing,1,cotton,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0060,browsing,1,cotton,description,False,"[""features""]",1,80,106,-26,True
public_0060,browsing,1,cotton,categories,False,"[""features""]",1,137,137,0,True
public_0060,browsing,1,cotton,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0060,browsing,1,cotton,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0060,browsing,2,"55% Cotton, 45% Polyester",title,False,"[""features""]",1,102,217,-115,True
public_0060,browsing,2,"55% Cotton, 45% Polyester",features,True,"[""features""]",1,not_retrieved,64,,True
public_0060,browsing,2,"55% Cotton, 45% Polyester",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0060,browsing,2,"55% Cotton, 45% Polyester",description,False,"[""features""]",1,80,277,-197,True
public_0060,browsing,2,"55% Cotton, 45% Polyester",categories,False,"[""features""]",1,137,137,0,True
